filename,img_size,target,xmin,ymin,xmax,ymax,boxes,scores,original_filename,original_size
afa5e8098_575_4788.tiff,"(575, 684)",0,283.0393,356.3206,488.9529,550.9519,"[283.0393, 356.3206, 488.9529, 550.9519]",0.9381,afa5e8098,"(36800, 43780)"
afa5e8098_575_8208.tiff,"(575, 684)",0,218.9287,157.7288,385.6547,358.4182,"[218.9287, 157.7288, 385.6547, 358.4182]",0.9332,afa5e8098,"(36800, 43780)"
afa5e8098_7475_10260.tiff,"(575, 684)",0,0.083326,454.96,78.765,573.71,"[0.083326, 454.96, 78.765, 573.71]",0.9946,afa5e8098,"(36800, 43780)"
afa5e8098_7475_13680.tiff,"(575, 684)",0,625.1326,448.3702,684.0,574.752,"[625.1326, 448.3702, 684.0, 574.752]",0.9388,afa5e8098,"(36800, 43780)"
afa5e8098_7475_20520.tiff,"(575, 684)",0,62.646,264.32,235.0,428.95,"[62.646, 264.32, 235.0, 428.95]",0.9375,afa5e8098,"(36800, 43780)"
afa5e8098_8050_19152.tiff,"(575, 684)",0,583.6328,250.9806,682.6071,407.5967,"[583.6328, 250.9806, 682.6071, 407.5967]",0.9761,afa5e8098,"(36800, 43780)"
afa5e8098_8625_1368.tiff,"(575, 684)",0,626.36,0.0,684.0,77.931,"[626.36, 0.0, 684.0, 77.931]",0.9075,afa5e8098,"(36800, 43780)"
afa5e8098_9200_20520.tiff,"(575, 684)",0,1.6331,428.5244,119.5348,575.0,"[1.6331, 428.5244, 119.5348, 575.0]",0.9172,afa5e8098,"(36800, 43780)"
afa5e8098_9200_2736.tiff,"(575, 684)",0,1.7684,520.97,31.334,575.0,"[1.7684, 520.97, 31.334, 575.0]",0.9337,afa5e8098,"(36800, 43780)"
afa5e8098_9775_19836.tiff,"(575, 684)",0,0.0,319.19,71.521,405.69,"[0.0, 319.19, 71.521, 405.69]",0.9336,afa5e8098,"(36800, 43780)"
afa5e8098_9775_2052.tiff,"(575, 684)",0,649.25,0.0,684.0,95.948,"[649.25, 0.0, 684.0, 95.948]",0.903,afa5e8098,"(36800, 43780)"
b2dc8411c_1389_1952.tiff,"(463, 976)",0,703.51,184.12,864.49,334.84,"[703.51, 184.12, 864.49, 334.84]",0.9945,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_1952.tiff,"(463, 976)",1,602.35,75.228,753.73,213.31,"[602.35, 75.228, 753.73, 213.31]",0.9915,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_1952.tiff,"(463, 976)",2,401.19,263.42,567.9,429.26,"[401.19, 263.42, 567.9, 429.26]",0.9894,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_1952.tiff,"(463, 976)",3,0.0,2.1536,53.918,93.302,"[0.0, 2.1536, 53.918, 93.302]",0.9375,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_2928.tiff,"(463, 976)",0,911.1455,70.6301,975.5497,199.4921,"[911.1455, 70.6301, 975.5497, 199.4921]",0.986,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_2928.tiff,"(463, 976)",1,462.6385,109.5294,577.7962,215.1793,"[462.6385, 109.5294, 577.7962, 215.1793]",0.9841,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_3904.tiff,"(463, 976)",0,639.85,291.68,800.7,442.89,"[639.85, 291.68, 800.7, 442.89]",0.993,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_3904.tiff,"(463, 976)",1,757.21,106.64,861.04,202.68,"[757.21, 106.64, 861.04, 202.68]",0.9868,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_3904.tiff,"(463, 976)",2,673.66,185.07,780.41,300.27,"[673.66, 185.07, 780.41, 300.27]",0.9723,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_5856.tiff,"(463, 976)",0,538.29,31.155,703.51,155.99,"[538.29, 31.155, 703.51, 155.99]",0.9881,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_5856.tiff,"(463, 976)",1,458.51,0.83895,590.74,51.613,"[458.51, 0.83895, 590.74, 51.613]",0.9659,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_5856.tiff,"(463, 976)",2,921.92,126.16,976.0,230.15,"[921.92, 126.16, 976.0, 230.15]",0.9311,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_5856.tiff,"(463, 976)",3,5.7549,334.27,112.38,441.97,"[5.7549, 334.27, 112.38, 441.97]",0.9186,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_6832.tiff,"(463, 976)",0,600.78,209.26,738.29,357.47,"[600.78, 209.26, 738.29, 357.47]",0.9945,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_6832.tiff,"(463, 976)",1,277.14,0.0,409.02,67.64,"[277.14, 0.0, 409.02, 67.64]",0.9943,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_6832.tiff,"(463, 976)",2,732.59,10.59,849.99,125.46,"[732.59, 10.59, 849.99, 125.46]",0.9877,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_7808.tiff,"(463, 976)",0,262.12,188.23,400.95,307.45,"[262.12, 188.23, 400.95, 307.45]",0.9957,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_7808.tiff,"(463, 976)",1,20.054,267.25,142.37,397.91,"[20.054, 267.25, 142.37, 397.91]",0.9924,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_7808.tiff,"(463, 976)",2,111.28,33.736,224.14,145.66,"[111.28, 33.736, 224.14, 145.66]",0.9697,b2dc8411c,"(14844, 31262)"
b2dc8411c_1389_8784.tiff,"(463, 976)",0,52.938,89.23,185.47,212.59,"[52.938, 89.23, 185.47, 212.59]",0.9893,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_1952.tiff,"(463, 976)",0,860.67,213.38,974.25,375.51,"[860.67, 213.38, 974.25, 375.51]",0.9976,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_1952.tiff,"(463, 976)",1,0.94482,0.0,91.567,110.95,"[0.94482, 0.0, 91.567, 110.95]",0.996,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_1952.tiff,"(463, 976)",2,909.28,362.11,976.0,463.0,"[909.28, 362.11, 976.0, 463.0]",0.9184,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_2928.tiff,"(463, 976)",0,495.5714,62.5356,626.6014,184.5107,"[495.5714, 62.5356, 626.6014, 184.5107]",0.993,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_2928.tiff,"(463, 976)",1,544.7946,267.4905,708.8515,409.8324,"[544.7946, 267.4905, 708.8515, 409.8324]",0.9917,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_2928.tiff,"(463, 976)",2,0.0,372.8458,63.1765,459.6509,"[0.0, 372.8458, 63.1765, 459.6509]",0.9797,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_2928.tiff,"(463, 976)",3,0.0,233.0153,29.2497,351.4571,"[0.0, 233.0153, 29.2497, 351.4571]",0.9564,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_3904.tiff,"(463, 976)",0,857.93,144.67,972.54,295.27,"[857.93, 144.67, 972.54, 295.27]",0.9945,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_3904.tiff,"(463, 976)",1,196.07,148.85,342.44,301.52,"[196.07, 148.85, 342.44, 301.52]",0.9944,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_3904.tiff,"(463, 976)",2,2.0563,162.5,140.89,297.74,"[2.0563, 162.5, 140.89, 297.74]",0.9924,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_4880.tiff,"(463, 976)",0,372.4,170.35,518.43,292.13,"[372.4, 170.35, 518.43, 292.13]",0.9908,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_4880.tiff,"(463, 976)",1,593.28,399.63,708.35,463.0,"[593.28, 399.63, 708.35, 463.0]",0.9602,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_4880.tiff,"(463, 976)",2,0.38403,150.95,29.373,255.46,"[0.38403, 150.95, 29.373, 255.46]",0.9263,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_5856.tiff,"(463, 976)",0,875.66,324.72,976.0,457.72,"[875.66, 324.72, 976.0, 457.72]",0.9964,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_5856.tiff,"(463, 976)",1,512.85,168.24,646.55,285.15,"[512.85, 168.24, 646.55, 285.15]",0.9883,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_5856.tiff,"(463, 976)",2,464.89,64.22,626.53,170.88,"[464.89, 64.22, 626.53, 170.88]",0.974,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_5856.tiff,"(463, 976)",3,828.26,31.228,969.37,156.58,"[828.26, 31.228, 969.37, 156.58]",0.9723,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_6832.tiff,"(463, 976)",0,204.43,209.17,354.21,348.3,"[204.43, 209.17, 354.21, 348.3]",0.994,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_6832.tiff,"(463, 976)",1,92.634,0.0,222.33,116.44,"[92.634, 0.0, 222.33, 116.44]",0.9932,b2dc8411c,"(14844, 31262)"
b2dc8411c_1852_6832.tiff,"(463, 976)",2,0.0,349.66,34.57,457.44,"[0.0, 349.66, 34.57, 457.44]",0.9652,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_1952.tiff,"(463, 976)",0,370.58,325.47,497.3,458.66,"[370.58, 325.47, 497.3, 458.66]",0.9922,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_1952.tiff,"(463, 976)",1,716.36,143.99,800.1,253.77,"[716.36, 143.99, 800.1, 253.77]",0.9311,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_3904.tiff,"(463, 976)",0,428.62,219.6,541.08,322.59,"[428.62, 219.6, 541.08, 322.59]",0.9872,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_3904.tiff,"(463, 976)",1,565.46,0.0,673.33,42.544,"[565.46, 0.0, 673.33, 42.544]",0.9186,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_4880.tiff,"(463, 976)",0,8.5658,0.93774,150.72,75.418,"[8.5658, 0.93774, 150.72, 75.418]",0.9922,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_4880.tiff,"(463, 976)",1,600.88,0.0,708.17,59.251,"[600.88, 0.0, 708.17, 59.251]",0.9905,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_5856.tiff,"(463, 976)",0,267.19,214.74,411.53,369.76,"[267.19, 214.74, 411.53, 369.76]",0.9932,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_6832.tiff,"(463, 976)",0,2.393,11.4301,103.4576,125.2355,"[2.393, 11.4301, 103.4576, 125.2355]",0.9752,b2dc8411c,"(14844, 31262)"
b2dc8411c_2315_6832.tiff,"(463, 976)",1,389.3914,72.8063,503.5138,174.2885,"[389.3914, 72.8063, 503.5138, 174.2885]",0.9701,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_1952.tiff,"(463, 976)",0,576.87,358.59,703.72,460.42,"[576.87, 358.59, 703.72, 460.42]",0.9955,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_1952.tiff,"(463, 976)",1,798.8,211.07,939.75,347.87,"[798.8, 211.07, 939.75, 347.87]",0.9916,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_1952.tiff,"(463, 976)",2,697.05,3.1761,813.04,112.14,"[697.05, 3.1761, 813.04, 112.14]",0.991,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_1952.tiff,"(463, 976)",3,403.91,82.116,527.56,183.92,"[403.91, 82.116, 527.56, 183.92]",0.9862,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_1952.tiff,"(463, 976)",4,90.405,0.64206,198.31,104.54,"[90.405, 0.64206, 198.31, 104.54]",0.92,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_2928.tiff,"(463, 976)",0,794.1847,345.5224,930.7466,460.5397,"[794.1847, 345.5224, 930.7466, 460.5397]",0.9955,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_2928.tiff,"(463, 976)",1,40.962,140.9251,177.1371,282.3578,"[40.962, 140.9251, 177.1371, 282.3578]",0.995,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_2928.tiff,"(463, 976)",2,545.1195,66.1837,709.2708,171.3287,"[545.1195, 66.1837, 709.2708, 171.3287]",0.9929,b2dc8411c,"(14844, 31262)"
b2dc8411c_2778_3904.tiff,"(463, 976)",0,123.2139,395.9581,266.6495,463.0,"[123.2139, 395.9581, 266.6495, 463.0]",0.987,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_13664.tiff,"(463, 976)",0,125.54,321.52,257.05,446.48,"[125.54, 321.52, 257.05, 446.48]",0.9924,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_1952.tiff,"(463, 976)",0,694.6467,383.1612,856.1424,462.4651,"[694.6467, 383.1612, 856.1424, 462.4651]",0.9945,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_1952.tiff,"(463, 976)",1,578.543,0.0,709.7283,44.8982,"[578.543, 0.0, 709.7283, 44.8982]",0.9892,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_1952.tiff,"(463, 976)",2,705.1449,199.6983,822.3997,299.0893,"[705.1449, 199.6983, 822.3997, 299.0893]",0.9517,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_1952.tiff,"(463, 976)",3,352.2437,13.0219,454.327,114.0123,"[352.2437, 13.0219, 454.327, 114.0123]",0.9333,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_2928.tiff,"(463, 976)",0,240.55,146.44,357.24,289.62,"[240.55, 146.44, 357.24, 289.62]",0.9899,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_2928.tiff,"(463, 976)",1,169.17,14.504,299.33,156.92,"[169.17, 14.504, 299.33, 156.92]",0.9893,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_3904.tiff,"(463, 976)",0,115.92,0.75724,275.01,65.835,"[115.92, 0.75724, 275.01, 65.835]",0.9967,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_3904.tiff,"(463, 976)",1,24.791,161.77,176.23,282.21,"[24.791, 161.77, 176.23, 282.21]",0.9947,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_3904.tiff,"(463, 976)",2,762.99,182.11,919.34,291.84,"[762.99, 182.11, 919.34, 291.84]",0.9914,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_3904.tiff,"(463, 976)",3,178.42,292.68,293.87,416.82,"[178.42, 292.68, 293.87, 416.82]",0.9862,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_3904.tiff,"(463, 976)",4,727.32,68.864,876.58,188.63,"[727.32, 68.864, 876.58, 188.63]",0.9811,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_3904.tiff,"(463, 976)",5,500.27,80.368,597.07,165.95,"[500.27, 80.368, 597.07, 165.95]",0.9468,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_4880.tiff,"(463, 976)",0,588.15,258.41,738.26,399.28,"[588.15, 258.41, 738.26, 399.28]",0.9937,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_4880.tiff,"(463, 976)",1,836.3,0.0,973.0,126.04,"[836.3, 0.0, 973.0, 126.04]",0.9903,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_4880.tiff,"(463, 976)",2,332.89,217.37,450.78,361.26,"[332.89, 217.37, 450.78, 361.26]",0.9901,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_4880.tiff,"(463, 976)",3,329.86,73.136,467.51,189.64,"[329.86, 73.136, 467.51, 189.64]",0.9898,b2dc8411c,"(14844, 31262)"
b2dc8411c_3241_5856.tiff,"(463, 976)",0,0.0,26.738,29.918,122.32,"[0.0, 26.738, 29.918, 122.32]",0.978,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_11712.tiff,"(463, 976)",0,608.5438,305.574,727.1606,438.3389,"[608.5438, 305.574, 727.1606, 438.3389]",0.9936,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_12688.tiff,"(463, 976)",0,455.11,205.01,624.86,366.95,"[455.11, 205.01, 624.86, 366.95]",0.9956,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_13664.tiff,"(463, 976)",0,414.05,384.19,521.04,462.7,"[414.05, 384.19, 521.04, 462.7]",0.9383,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_1952.tiff,"(463, 976)",0,705.28,0.0,852.26,65.21,"[705.28, 0.0, 852.26, 65.21]",0.9971,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_1952.tiff,"(463, 976)",1,527.61,19.779,635.97,111.22,"[527.61, 19.779, 635.97, 111.22]",0.9831,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_2928.tiff,"(463, 976)",0,591.61,293.93,688.93,396.83,"[591.61, 293.93, 688.93, 396.83]",0.9901,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_2928.tiff,"(463, 976)",1,330.62,233.99,437.28,337.78,"[330.62, 233.99, 437.28, 337.78]",0.99,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_3904.tiff,"(463, 976)",0,51.5165,58.6881,186.5764,213.8868,"[51.5165, 58.6881, 186.5764, 213.8868]",0.9895,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_3904.tiff,"(463, 976)",1,200.3672,106.6793,332.7326,243.3005,"[200.3672, 106.6793, 332.7326, 243.3005]",0.9731,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_4880.tiff,"(463, 976)",0,669.21,294.81,822.7,436.57,"[669.21, 294.81, 822.7, 436.57]",0.9925,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_4880.tiff,"(463, 976)",1,492.85,233.05,636.7,370.41,"[492.85, 233.05, 636.7, 370.41]",0.9908,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_4880.tiff,"(463, 976)",2,481.67,0.60332,589.49,80.505,"[481.67, 0.60332, 589.49, 80.505]",0.99,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_4880.tiff,"(463, 976)",3,95.084,61.822,248.5,204.4,"[95.084, 61.822, 248.5, 204.4]",0.9882,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_4880.tiff,"(463, 976)",4,113.77,193.15,248.73,322.18,"[113.77, 193.15, 248.73, 322.18]",0.9875,b2dc8411c,"(14844, 31262)"
b2dc8411c_3704_4880.tiff,"(463, 976)",5,611.47,0.0,709.8,59.758,"[611.47, 0.0, 709.8, 59.758]",0.9834,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_11712.tiff,"(463, 976)",0,845.14,310.99,967.15,453.25,"[845.14, 310.99, 967.15, 453.25]",0.9362,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_12688.tiff,"(463, 976)",0,3.807,330.98,128.02,458.38,"[3.807, 330.98, 128.02, 458.38]",0.9932,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_12688.tiff,"(463, 976)",1,548.82,186.75,683.51,306.02,"[548.82, 186.75, 683.51, 306.02]",0.9915,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_13664.tiff,"(463, 976)",0,424.95,168.43,539.8,324.79,"[424.95, 168.43, 539.8, 324.79]",0.9933,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_1952.tiff,"(463, 976)",0,778.7553,126.7091,906.5759,292.792,"[778.7553, 126.7091, 906.5759, 292.792]",0.9932,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_2928.tiff,"(463, 976)",0,67.838,229.02,196.66,354.47,"[67.838, 229.02, 196.66, 354.47]",0.994,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_2928.tiff,"(463, 976)",1,74.34,98.771,193.12,224.93,"[74.34, 98.771, 193.12, 224.93]",0.9907,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_2928.tiff,"(463, 976)",2,34.28,0.0,149.75,90.593,"[34.28, 0.0, 149.75, 90.593]",0.9826,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_3904.tiff,"(463, 976)",0,167.28,397.79,292.62,462.39,"[167.28, 397.79, 292.62, 462.39]",0.9388,b2dc8411c,"(14844, 31262)"
b2dc8411c_4167_5856.tiff,"(463, 976)",0,21.497,4.3489,192.64,160.4,"[21.497, 4.3489, 192.64, 160.4]",0.9862,b2dc8411c,"(14844, 31262)"
b2dc8411c_4630_1952.tiff,"(463, 976)",0,880.3777,264.9961,975.9642,376.14,"[880.3777, 264.9961, 975.9642, 376.14]",0.9829,b2dc8411c,"(14844, 31262)"
b2dc8411c_4630_1952.tiff,"(463, 976)",1,796.4948,9.8241,915.8338,113.8885,"[796.4948, 9.8241, 915.8338, 113.8885]",0.98,b2dc8411c,"(14844, 31262)"
b2dc8411c_4630_3904.tiff,"(463, 976)",0,167.965,0.0,296.8583,65.043,"[167.965, 0.0, 296.8583, 65.043]",0.9954,b2dc8411c,"(14844, 31262)"
b2dc8411c_4630_3904.tiff,"(463, 976)",1,346.7467,426.4936,464.4547,463.0,"[346.7467, 426.4936, 464.4547, 463.0]",0.9648,b2dc8411c,"(14844, 31262)"
b2dc8411c_4630_4880.tiff,"(463, 976)",0,225.96,296.96,355.12,424.63,"[225.96, 296.96, 355.12, 424.63]",0.9932,b2dc8411c,"(14844, 31262)"
b2dc8411c_4630_4880.tiff,"(463, 976)",1,262.76,97.609,408.88,212.15,"[262.76, 97.609, 408.88, 212.15]",0.9856,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_1952.tiff,"(463, 976)",0,810.0843,74.1658,938.2902,172.3824,"[810.0843, 74.1658, 938.2902, 172.3824]",0.9895,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_2928.tiff,"(463, 976)",0,175.63,77.858,283.28,177.67,"[175.63, 77.858, 283.28, 177.67]",0.9726,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_3904.tiff,"(463, 976)",0,335.22,0.0,472.86,101.22,"[335.22, 0.0, 472.86, 101.22]",0.9923,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_3904.tiff,"(463, 976)",1,49.433,192.2,173.2,309.62,"[49.433, 192.2, 173.2, 309.62]",0.9921,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_3904.tiff,"(463, 976)",2,421.88,194.14,532.76,319.76,"[421.88, 194.14, 532.76, 319.76]",0.9776,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_3904.tiff,"(463, 976)",3,0.20288,11.744,66.507,128.73,"[0.20288, 11.744, 66.507, 128.73]",0.9529,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_3904.tiff,"(463, 976)",4,676.48,201.57,829.97,295.84,"[676.48, 201.57, 829.97, 295.84]",0.9425,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_4880.tiff,"(463, 976)",0,483.43,176.72,617.25,292.2,"[483.43, 176.72, 617.25, 292.2]",0.9917,b2dc8411c,"(14844, 31262)"
b2dc8411c_5093_4880.tiff,"(463, 976)",1,93.899,140.64,205.42,245.26,"[93.899, 140.64, 205.42, 245.26]",0.9866,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_1952.tiff,"(463, 976)",0,711.6425,292.9375,855.8943,435.0536,"[711.6425, 292.9375, 855.8943, 435.0536]",0.99,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_2928.tiff,"(463, 976)",0,533.3561,219.3779,676.9686,353.3353,"[533.3561, 219.3779, 676.9686, 353.3353]",0.9862,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_2928.tiff,"(463, 976)",1,428.1861,315.1044,535.7366,412.2234,"[428.1861, 315.1044, 535.7366, 412.2234]",0.9819,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_2928.tiff,"(463, 976)",2,942.6166,190.8055,975.9832,330.9161,"[942.6166, 190.8055, 975.9832, 330.9161]",0.949,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_3904.tiff,"(463, 976)",0,1.8321,177.8956,129.3655,333.2668,"[1.8321, 177.8956, 129.3655, 333.2668]",0.9948,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_3904.tiff,"(463, 976)",1,428.0814,244.9237,568.2443,340.9809,"[428.0814, 244.9237, 568.2443, 340.9809]",0.9899,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_3904.tiff,"(463, 976)",2,754.6414,197.8627,873.6478,307.5745,"[754.6414, 197.8627, 873.6478, 307.5745]",0.989,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_4880.tiff,"(463, 976)",0,2.1519,332.1056,149.8035,460.5568,"[2.1519, 332.1056, 149.8035, 460.5568]",0.9946,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_5856.tiff,"(463, 976)",0,445.9378,398.1001,587.716,463.0,"[445.9378, 398.1001, 587.716, 463.0]",0.9884,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_6832.tiff,"(463, 976)",0,277.6639,401.1137,407.1019,462.3181,"[277.6639, 401.1137, 407.1019, 462.3181]",0.991,b2dc8411c,"(14844, 31262)"
b2dc8411c_926_7808.tiff,"(463, 976)",0,792.3157,372.694,917.1386,461.4245,"[792.3157, 372.694, 917.1386, 461.4245]",0.9855,b2dc8411c,"(14844, 31262)"
b9a3865fc_10248_10096.tiff,"(488, 631)",0,308.3623,172.7815,446.7058,301.6195,"[308.3623, 172.7815, 446.7058, 301.6195]",0.9912,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_10096.tiff,"(488, 631)",1,212.1713,445.3766,311.4059,488.0,"[212.1713, 445.3766, 311.4059, 488.0]",0.9834,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_10727.tiff,"(488, 631)",0,427.64,417.59,577.47,486.81,"[427.64, 417.59, 577.47, 486.81]",0.9925,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_10727.tiff,"(488, 631)",1,0.0,337.15,157.93,487.23,"[0.0, 337.15, 157.93, 487.23]",0.9922,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_10727.tiff,"(488, 631)",2,0.0,55.745,94.009,169.72,"[0.0, 55.745, 94.009, 169.72]",0.9917,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_11358.tiff,"(488, 631)",0,375.19,366.58,537.8,488.0,"[375.19, 366.58, 537.8, 488.0]",0.9961,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_11358.tiff,"(488, 631)",1,178.42,153.76,300.77,283.37,"[178.42, 153.76, 300.77, 283.37]",0.9595,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_1262.tiff,"(488, 631)",0,1.2202,1.1002,92.075,122.94,"[1.2202, 1.1002, 92.075, 122.94]",0.9696,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_1262.tiff,"(488, 631)",1,0.10225,312.75,63.834,484.71,"[0.10225, 312.75, 63.834, 484.71]",0.9374,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_13882.tiff,"(488, 631)",0,101.2948,0.0,183.557,27.6728,"[101.2948, 0.0, 183.557, 27.6728]",0.9897,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_13882.tiff,"(488, 631)",1,596.2742,0.9285,631.0,108.5478,"[596.2742, 0.9285, 631.0, 108.5478]",0.9074,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_14513.tiff,"(488, 631)",0,546.95,0.0,631.0,100.13,"[546.95, 0.0, 631.0, 100.13]",0.9951,b9a3865fc,"(31295, 40429)"
b9a3865fc_10248_14513.tiff,"(488, 631)",1,0.0,0.36001,120.21,130.08,"[0.0, 0.36001, 120.21, 130.08]",0.993,b9a3865fc,"(31295, 40429)"
