filename,width,height,class,xmin,ymin,xmax,ymax
2f6ecfcdf_10736_8463.tiff,24,97,glomeruli,0,285,24,382
2f6ecfcdf_10736_8463.tiff,157,186,glomeruli,75,94,232,280
2f6ecfcdf_10736_8866.tiff,91,95,glomeruli,156,192,247,287
2f6ecfcdf_10736_8866.tiff,69,40,glomeruli,334,0,403,40
2f6ecfcdf_10736_9269.tiff,143,43,glomeruli,50,445,193,488
2f6ecfcdf_10736_9269.tiff,182,131,glomeruli,67,199,249,330
2f6ecfcdf_10736_9269.tiff,81,36,glomeruli,0,0,81,36
2f6ecfcdf_10736_9672.tiff,81,92,glomeruli,317,244,398,336
2f6ecfcdf_10736_9672.tiff,22,63,glomeruli,381,123,403,186
2f6ecfcdf_11224_10075.tiff,129,74,glomeruli,0,414,129,488
2f6ecfcdf_11224_6045.tiff,99,99,glomeruli,110,299,209,398
2f6ecfcdf_11224_6045.tiff,126,83,glomeruli,276,184,402,267
2f6ecfcdf_11224_6851.tiff,123,91,glomeruli,280,0,403,91
2f6ecfcdf_11224_7254.tiff,130,113,glomeruli,16,330,146,443
2f6ecfcdf_11224_7254.tiff,16,69,glomeruli,0,2,16,71
2f6ecfcdf_11224_7657.tiff,86,97,glomeruli,230,147,316,244
2f6ecfcdf_11224_7657.tiff,4,43,glomeruli,399,87,403,130
2f6ecfcdf_11224_7657.tiff,96,50,glomeruli,99,0,195,50
2f6ecfcdf_11224_8060.tiff,129,157,glomeruli,0,36,129,193
2f6ecfcdf_11224_8866.tiff,152,133,glomeruli,40,212,192,345
2f6ecfcdf_11224_9269.tiff,126,104,glomeruli,214,9,340,113
2f6ecfcdf_11224_9269.tiff,143,106,glomeruli,50,0,193,106
2f6ecfcdf_11224_9672.tiff,8,50,glomeruli,395,438,403,488
2f6ecfcdf_11224_9672.tiff,102,129,glomeruli,133,21,235,150
2f6ecfcdf_11712_10075.tiff,140,94,glomeruli,0,0,140,94
2f6ecfcdf_11712_6448.tiff,119,129,glomeruli,121,161,240,290
2f6ecfcdf_11712_6851.tiff,147,126,glomeruli,5,66,152,192
2f6ecfcdf_11712_7657.tiff,110,98,glomeruli,293,390,403,488
2f6ecfcdf_11712_8060.tiff,47,81,glomeruli,0,407,47,488
2f6ecfcdf_11712_8060.tiff,135,137,glomeruli,231,146,366,283
2f6ecfcdf_11712_8463.tiff,130,130,glomeruli,273,326,403,456
2f6ecfcdf_11712_8463.tiff,27,101,glomeruli,376,121,403,222
2f6ecfcdf_11712_8866.tiff,13,86,glomeruli,0,343,13,429
2f6ecfcdf_11712_8866.tiff,153,144,glomeruli,0,107,153,251
2f6ecfcdf_11712_9672.tiff,5,33,glomeruli,398,0,403,33
2f6ecfcdf_12200_6851.tiff,113,113,glomeruli,253,80,366,193
2f6ecfcdf_12200_7254.tiff,139,114,glomeruli,182,56,321,170
2f6ecfcdf_12200_7657.tiff,95,21,glomeruli,308,0,403,21
2f6ecfcdf_12200_8060.tiff,12,8,glomeruli,0,0,12,8
2f6ecfcdf_12200_8866.tiff,149,75,glomeruli,88,413,237,488
2f6ecfcdf_12200_9269.tiff,148,143,glomeruli,37,5,185,148
2f6ecfcdf_12688_7254.tiff,89,96,glomeruli,314,392,403,488
2f6ecfcdf_12688_7657.tiff,6,41,glomeruli,0,441,6,482
2f6ecfcdf_12688_7657.tiff,68,96,glomeruli,335,42,403,138
2f6ecfcdf_12688_8060.tiff,143,104,glomeruli,55,369,198,473
2f6ecfcdf_12688_8060.tiff,113,103,glomeruli,185,120,298,223
2f6ecfcdf_12688_8060.tiff,80,96,glomeruli,0,43,80,139
2f6ecfcdf_12688_8463.tiff,69,66,glomeruli,334,422,403,488
2f6ecfcdf_12688_8463.tiff,123,106,glomeruli,78,363,201,469
2f6ecfcdf_12688_8463.tiff,8,86,glomeruli,395,184,403,270
2f6ecfcdf_12688_8866.tiff,29,66,glomeruli,0,422,29,488
2f6ecfcdf_12688_8866.tiff,200,194,glomeruli,0,146,200,340
2f6ecfcdf_12688_8866.tiff,151,83,glomeruli,86,0,237,83
2f6ecfcdf_13176_7254.tiff,56,12,glomeruli,335,0,391,12
2f6ecfcdf_13176_8060.tiff,88,91,glomeruli,228,385,316,476
2f6ecfcdf_13176_8060.tiff,115,146,glomeruli,203,72,318,218
2f6ecfcdf_13176_8463.tiff,68,183,glomeruli,335,0,403,183
2f6ecfcdf_13176_8866.tiff,99,167,glomeruli,304,283,403,450
2f6ecfcdf_13176_8866.tiff,45,160,glomeruli,0,19,45,179
2f6ecfcdf_13176_8866.tiff,21,20,glomeruli,0,0,21,20
2f6ecfcdf_13176_9269.tiff,50,151,glomeruli,0,292,50,443
2f6ecfcdf_13664_8463.tiff,108,111,glomeruli,185,377,293,488
2f6ecfcdf_13664_8866.tiff,141,107,glomeruli,166,68,307,175
2f6ecfcdf_14152_8463.tiff,77,13,glomeruli,210,0,287,13
2f6ecfcdf_14152_8866.tiff,172,174,glomeruli,25,124,197,298
2f6ecfcdf_1952_4836.tiff,61,138,glomeruli,342,241,403,379
2f6ecfcdf_1952_5239.tiff,31,117,glomeruli,0,239,31,356
2f6ecfcdf_1952_5642.tiff,144,156,glomeruli,244,323,388,479
2f6ecfcdf_1952_5642.tiff,49,125,glomeruli,354,113,403,238
2f6ecfcdf_1952_6045.tiff,130,136,glomeruli,0,112,130,248
2f6ecfcdf_1952_7254.tiff,124,70,glomeruli,252,418,376,488
2f6ecfcdf_2440_5239.tiff,92,107,glomeruli,247,157,339,264
2f6ecfcdf_2440_5239.tiff,136,161,glomeruli,156,5,292,166
2f6ecfcdf_2440_5642.tiff,45,111,glomeruli,358,296,403,407
2f6ecfcdf_2440_6045.tiff,102,136,glomeruli,0,264,102,400
2f6ecfcdf_2440_7254.tiff,135,142,glomeruli,20,29,155,171
2f6ecfcdf_2440_7254.tiff,128,40,glomeruli,249,0,377,40
2f6ecfcdf_2440_8060.tiff,165,145,glomeruli,226,78,391,223
2f6ecfcdf_2928_5642.tiff,128,140,glomeruli,275,348,403,488
2f6ecfcdf_2928_6045.tiff,48,113,glomeruli,0,375,48,488
2f6ecfcdf_2928_6448.tiff,118,125,glomeruli,82,16,200,141
2f6ecfcdf_2928_6851.tiff,176,156,glomeruli,177,39,353,195
2f6ecfcdf_2928_8060.tiff,157,111,glomeruli,136,332,293,443
2f6ecfcdf_2928_8463.tiff,101,25,glomeruli,117,463,218,488
2f6ecfcdf_2928_8463.tiff,65,113,glomeruli,338,33,403,146
2f6ecfcdf_2928_8866.tiff,127,89,glomeruli,131,399,258,488
2f6ecfcdf_2928_8866.tiff,121,93,glomeruli,282,156,403,249
2f6ecfcdf_2928_8866.tiff,15,107,glomeruli,0,34,15,141
2f6ecfcdf_2928_9269.tiff,35,67,glomeruli,0,182,35,249
2f6ecfcdf_3416_4433.tiff,103,181,glomeruli,300,15,403,196
2f6ecfcdf_3416_4836.tiff,123,152,glomeruli,61,303,184,455
2f6ecfcdf_3416_4836.tiff,79,160,glomeruli,324,77,403,237
2f6ecfcdf_3416_4836.tiff,22,128,glomeruli,0,33,22,161
2f6ecfcdf_3416_5239.tiff,89,21,glomeruli,43,467,132,488
2f6ecfcdf_3416_5239.tiff,42,151,glomeruli,0,80,42,231
2f6ecfcdf_3416_5642.tiff,67,4,glomeruli,336,0,403,4
2f6ecfcdf_3416_6045.tiff,90,20,glomeruli,127,468,217,488
2f6ecfcdf_3416_6045.tiff,7,3,glomeruli,0,0,7,3
2f6ecfcdf_3416_6448.tiff,74,84,glomeruli,122,360,196,444
2f6ecfcdf_3416_6448.tiff,81,126,glomeruli,322,343,403,469
2f6ecfcdf_3416_6448.tiff,136,146,glomeruli,187,21,323,167
2f6ecfcdf_3416_6851.tiff,57,118,glomeruli,0,349,57,467
2f6ecfcdf_3416_7254.tiff,72,102,glomeruli,185,382,257,484
2f6ecfcdf_3416_8463.tiff,115,126,glomeruli,101,0,216,126
2f6ecfcdf_3416_8866.tiff,209,253,glomeruli,97,97,306,350
2f6ecfcdf_3416_8866.tiff,113,49,glomeruli,144,0,257,49
2f6ecfcdf_3416_9269.tiff,127,64,glomeruli,276,424,403,488
2f6ecfcdf_3416_9672.tiff,1,3,glomeruli,0,466,1,469
2f6ecfcdf_3416_9672.tiff,106,103,glomeruli,27,265,133,368
2f6ecfcdf_3904_10075.tiff,65,119,glomeruli,0,106,65,225
2f6ecfcdf_3904_4836.tiff,111,147,glomeruli,274,26,385,173
2f6ecfcdf_3904_5239.tiff,133,88,glomeruli,22,0,155,88
2f6ecfcdf_3904_6045.tiff,85,91,glomeruli,200,355,285,446
2f6ecfcdf_3904_6045.tiff,149,139,glomeruli,106,0,255,139
2f6ecfcdf_3904_6851.tiff,92,92,glomeruli,99,396,191,488
2f6ecfcdf_3904_7657.tiff,32,127,glomeruli,371,117,403,244
2f6ecfcdf_3904_8060.tiff,116,161,glomeruli,0,99,116,260
2f6ecfcdf_3904_8866.tiff,121,140,glomeruli,282,143,403,283
2f6ecfcdf_3904_9269.tiff,4,30,glomeruli,0,197,4,227
2f6ecfcdf_3904_9269.tiff,93,118,glomeruli,77,184,170,302
2f6ecfcdf_3904_9269.tiff,110,40,glomeruli,291,0,401,40
2f6ecfcdf_3904_9672.tiff,22,93,glomeruli,381,129,403,222
2f6ecfcdf_3904_9672.tiff,135,143,glomeruli,168,120,303,263
2f6ecfcdf_4392_10075.tiff,127,134,glomeruli,166,354,293,488
2f6ecfcdf_4392_6851.tiff,71,17,glomeruli,103,0,174,17
2f6ecfcdf_4392_8463.tiff,3,3,glomeruli,400,485,403,488
2f6ecfcdf_4392_8463.tiff,97,106,glomeruli,306,216,403,322
2f6ecfcdf_4392_8866.tiff,64,12,glomeruli,0,476,64,488
2f6ecfcdf_4392_8866.tiff,120,126,glomeruli,283,286,403,412
2f6ecfcdf_4392_8866.tiff,41,97,glomeruli,0,218,41,315
2f6ecfcdf_4392_9269.tiff,138,72,glomeruli,214,384,352,456
2f6ecfcdf_4392_9269.tiff,8,57,glomeruli,0,314,8,371
2f6ecfcdf_4880_10075.tiff,74,130,glomeruli,0,216,74,346
2f6ecfcdf_4880_10075.tiff,106,47,glomeruli,185,0,291,47
2f6ecfcdf_4880_10478.tiff,113,66,glomeruli,20,422,133,488
2f6ecfcdf_4880_8463.tiff,128,145,glomeruli,70,171,198,316
2f6ecfcdf_4880_8463.tiff,25,98,glomeruli,378,0,403,98
2f6ecfcdf_4880_8866.tiff,61,86,glomeruli,342,119,403,205
2f6ecfcdf_4880_8866.tiff,92,110,glomeruli,0,0,92,110
2f6ecfcdf_4880_9269.tiff,36,84,glomeruli,0,120,36,204
2f6ecfcdf_4880_9672.tiff,59,128,glomeruli,344,220,403,348
2f6ecfcdf_5368_10075.tiff,89,17,glomeruli,92,471,181,488
2f6ecfcdf_5368_10075.tiff,117,126,glomeruli,126,219,243,345
2f6ecfcdf_5368_10075.tiff,100,99,glomeruli,142,93,242,192
2f6ecfcdf_5368_10478.tiff,121,68,glomeruli,11,0,132,68
2f6ecfcdf_5368_8463.tiff,26,119,glomeruli,377,204,403,323
2f6ecfcdf_5368_8866.tiff,143,160,glomeruli,0,186,143,346
2f6ecfcdf_5368_9672.tiff,131,104,glomeruli,31,378,162,482
2f6ecfcdf_5856_10075.tiff,52,109,glomeruli,0,170,52,279
2f6ecfcdf_5856_10075.tiff,142,115,glomeruli,72,0,214,115
2f6ecfcdf_5856_10478.tiff,36,8,glomeruli,103,480,139,488
2f6ecfcdf_5856_8866.tiff,17,80,glomeruli,386,264,403,344
2f6ecfcdf_5856_9269.tiff,205,264,glomeruli,0,109,205,373
2f6ecfcdf_5856_9269.tiff,76,83,glomeruli,202,62,278,145
2f6ecfcdf_5856_9672.tiff,120,105,glomeruli,18,322,138,427
2f6ecfcdf_5856_9672.tiff,19,100,glomeruli,384,171,403,271
2f6ecfcdf_6344_10478.tiff,24,4,glomeruli,276,484,300,488
2f6ecfcdf_6344_10478.tiff,110,158,glomeruli,241,256,351,414
2f6ecfcdf_6344_10478.tiff,165,168,glomeruli,49,0,214,168
2f6ecfcdf_6344_9269.tiff,100,82,glomeruli,303,406,403,488
2f6ecfcdf_6344_9269.tiff,69,65,glomeruli,320,304,389,369
2f6ecfcdf_6344_9672.tiff,12,53,glomeruli,0,435,12,488
2f6ecfcdf_6344_9672.tiff,137,125,glomeruli,246,177,383,302
2f6ecfcdf_6832_10075.tiff,131,45,glomeruli,53,443,184,488
2f6ecfcdf_6832_10075.tiff,159,144,glomeruli,227,222,386,366
2f6ecfcdf_6832_10478.tiff,113,117,glomeruli,218,0,331,117
2f6ecfcdf_6832_9269.tiff,93,46,glomeruli,310,0,403,46
2f6ecfcdf_6832_9672.tiff,146,170,glomeruli,249,290,395,460
2f6ecfcdf_6832_9672.tiff,10,23,glomeruli,0,0,10,23
2f6ecfcdf_7320_10075.tiff,7,35,glomeruli,396,225,403,260
2f6ecfcdf_7320_10075.tiff,142,82,glomeruli,50,0,192,82
2f6ecfcdf_7320_10478.tiff,135,164,glomeruli,0,162,135,326
2f6ecfcdf_7320_8866.tiff,7,61,glomeruli,396,342,403,403
2f6ecfcdf_7320_9269.tiff,139,140,glomeruli,0,279,139,419
2f6ecfcdf_7320_9269.tiff,161,154,glomeruli,1,53,162,207
2f6ecfcdf_7320_9672.tiff,151,164,glomeruli,140,80,291,244
2f6ecfcdf_7808_10478.tiff,151,159,glomeruli,238,183,389,342
2f6ecfcdf_7808_10478.tiff,118,124,glomeruli,111,154,229,278
2f6ecfcdf_7808_8866.tiff,140,137,glomeruli,77,351,217,488
2f6ecfcdf_7808_8866.tiff,145,126,glomeruli,258,99,403,225
2f6ecfcdf_7808_9269.tiff,9,35,glomeruli,0,138,9,173
2f6ecfcdf_7808_9269.tiff,195,177,glomeruli,181,33,376,210
2f6ecfcdf_7808_9672.tiff,125,100,glomeruli,148,310,273,410
2f6ecfcdf_7808_9672.tiff,144,164,glomeruli,109,42,253,206
2f6ecfcdf_8296_10075.tiff,160,65,glomeruli,0,423,160,488
2f6ecfcdf_8296_10075.tiff,59,143,glomeruli,0,161,59,304
2f6ecfcdf_8296_10881.tiff,118,172,glomeruli,147,256,265,428
2f6ecfcdf_8296_8866.tiff,48,8,glomeruli,131,0,179,8
2f6ecfcdf_8296_9672.tiff,12,34,glomeruli,391,454,403,488
2f6ecfcdf_8296_9672.tiff,129,149,glomeruli,274,157,403,306
2f6ecfcdf_8296_9672.tiff,111,93,glomeruli,287,9,398,102
2f6ecfcdf_8784_10075.tiff,159,196,glomeruli,0,0,159,196
2f6ecfcdf_8784_10478.tiff,74,49,glomeruli,329,439,403,488
2f6ecfcdf_8784_10881.tiff,44,48,glomeruli,0,440,44,488
2f6ecfcdf_8784_10881.tiff,97,91,glomeruli,103,324,200,415
2f6ecfcdf_8784_10881.tiff,109,153,glomeruli,79,0,188,153
2f6ecfcdf_8784_11687.tiff,19,17,glomeruli,97,335,116,352
2f6ecfcdf_8784_8866.tiff,10,63,glomeruli,393,308,403,371
2f6ecfcdf_8784_9269.tiff,167,152,glomeruli,0,280,167,432
2f6ecfcdf_8784_9269.tiff,6,19,glomeruli,397,166,403,185
2f6ecfcdf_8784_9672.tiff,111,61,glomeruli,0,148,111,209
2f6ecfcdf_8784_9672.tiff,8,59,glomeruli,395,80,403,139
2f6ecfcdf_8784_9672.tiff,147,145,glomeruli,47,32,194,177
2f6ecfcdf_8784_9672.tiff,9,19,glomeruli,394,0,403,19
2f6ecfcdf_9272_10075.tiff,53,146,glomeruli,0,240,53,386
2f6ecfcdf_9272_10075.tiff,115,157,glomeruli,0,17,115,174
2f6ecfcdf_9272_10478.tiff,124,144,glomeruli,57,251,181,395
2f6ecfcdf_9272_10478.tiff,77,85,glomeruli,326,0,403,85
2f6ecfcdf_9272_10881.tiff,56,83,glomeruli,0,0,56,83
2f6ecfcdf_9272_8866.tiff,120,28,glomeruli,225,460,345,488
2f6ecfcdf_9272_9269.tiff,138,134,glomeruli,207,82,345,216
2f6ecfcdf_9272_9672.tiff,102,149,glomeruli,301,238,403,387
2f6ecfcdf_9272_9672.tiff,62,140,glomeruli,341,22,403,162
2f6ecfcdf_9760_10478.tiff,137,132,glomeruli,88,140,225,272
2f6ecfcdf_9760_6851.tiff,134,122,glomeruli,164,366,298,488
2f6ecfcdf_9760_7254.tiff,171,135,glomeruli,141,353,312,488
2f6ecfcdf_9760_7254.tiff,172,138,glomeruli,167,122,339,260
2f6ecfcdf_9760_7657.tiff,139,131,glomeruli,248,357,387,488
2f6ecfcdf_9760_7657.tiff,106,104,glomeruli,197,180,303,284
2f6ecfcdf_9760_7657.tiff,73,56,glomeruli,324,140,397,196
2f6ecfcdf_9760_8463.tiff,176,154,glomeruli,93,293,269,447
2f6ecfcdf_9760_8463.tiff,160,128,glomeruli,128,162,288,290
2f6ecfcdf_9760_8463.tiff,141,126,glomeruli,262,2,403,128
2f6ecfcdf_9760_8866.tiff,141,143,glomeruli,255,335,396,478
2f6ecfcdf_9760_8866.tiff,23,84,glomeruli,0,30,23,114
2f6ecfcdf_9760_8866.tiff,173,125,glomeruli,217,0,390,125
2f6ecfcdf_9760_9269.tiff,74,108,glomeruli,329,147,403,255
2f6ecfcdf_9760_9672.tiff,31,93,glomeruli,0,159,31,252
54f2eec69_1425_3470.tiff,112,98,glomeruli,146,377,258,475
54f2eec69_1425_4164.tiff,36,8,glomeruli,47,467,83,475
54f2eec69_1425_4858.tiff,123,89,glomeruli,224,386,347,475
54f2eec69_1425_5205.tiff,37,53,glomeruli,0,422,37,475
54f2eec69_1425_6246.tiff,31,124,glomeruli,316,26,347,150
54f2eec69_1425_6593.tiff,211,198,glomeruli,0,5,211,203
54f2eec69_1900_3470.tiff,86,33,glomeruli,158,0,244,33
54f2eec69_1900_4164.tiff,141,147,glomeruli,11,0,152,147
54f2eec69_1900_4511.tiff,144,46,glomeruli,58,429,202,475
54f2eec69_1900_4858.tiff,121,64,glomeruli,226,0,347,64
54f2eec69_1900_5205.tiff,39,49,glomeruli,0,0,39,49
54f2eec69_1900_5552.tiff,185,164,glomeruli,162,163,347,327
54f2eec69_1900_5899.tiff,12,94,glomeruli,0,185,12,279
54f2eec69_1900_6246.tiff,57,146,glomeruli,290,60,347,206
54f2eec69_1900_6593.tiff,124,207,glomeruli,0,38,124,245
54f2eec69_1900_7634.tiff,175,192,glomeruli,105,233,280,425
54f2eec69_2375_3123.tiff,198,166,glomeruli,105,309,303,475
54f2eec69_2375_3817.tiff,127,142,glomeruli,43,236,170,378
54f2eec69_2375_4511.tiff,180,140,glomeruli,36,0,216,140
54f2eec69_2375_5205.tiff,53,168,glomeruli,294,138,347,306
54f2eec69_2375_5552.tiff,153,229,glomeruli,0,67,153,296
54f2eec69_2375_6940.tiff,99,120,glomeruli,248,220,347,340
54f2eec69_2375_7287.tiff,9,56,glomeruli,0,258,9,314
54f2eec69_2375_7634.tiff,132,60,glomeruli,192,415,324,475
54f2eec69_2375_8328.tiff,208,224,glomeruli,75,29,283,253
54f2eec69_2850_3123.tiff,17,4,glomeruli,166,0,183,4
54f2eec69_2850_4164.tiff,137,152,glomeruli,65,62,202,214
54f2eec69_2850_4511.tiff,85,93,glomeruli,35,280,120,373
54f2eec69_2850_5899.tiff,98,120,glomeruli,249,355,347,475
54f2eec69_2850_6246.tiff,89,116,glomeruli,0,359,89,475
54f2eec69_2850_6246.tiff,123,195,glomeruli,224,223,347,418
54f2eec69_2850_6593.tiff,77,190,glomeruli,0,235,77,425
54f2eec69_2850_7287.tiff,119,198,glomeruli,228,241,347,439
54f2eec69_2850_7634.tiff,222,174,glomeruli,125,301,347,475
54f2eec69_2850_7634.tiff,83,188,glomeruli,0,239,83,427
54f2eec69_2850_7634.tiff,139,92,glomeruli,190,0,329,92
54f2eec69_2850_7981.tiff,3,15,glomeruli,0,323,3,338
54f2eec69_2850_7981.tiff,164,145,glomeruli,162,186,326,331
54f2eec69_3325_2429.tiff,78,190,glomeruli,269,197,347,387
54f2eec69_3325_2776.tiff,59,187,glomeruli,0,200,59,387
54f2eec69_3325_3817.tiff,31,135,glomeruli,316,94,347,229
54f2eec69_3325_4164.tiff,160,193,glomeruli,0,55,160,248
54f2eec69_3325_5205.tiff,27,99,glomeruli,320,228,347,327
54f2eec69_3325_5205.tiff,164,155,glomeruli,12,47,176,202
54f2eec69_3325_5552.tiff,133,145,glomeruli,0,210,133,355
54f2eec69_3325_5899.tiff,93,19,glomeruli,254,0,347,19
54f2eec69_3325_6246.tiff,29,8,glomeruli,0,0,29,8
54f2eec69_3325_6940.tiff,171,105,glomeruli,51,370,222,475
54f2eec69_3325_7287.tiff,69,213,glomeruli,278,241,347,454
54f2eec69_3325_7634.tiff,110,226,glomeruli,0,226,110,452
54f2eec69_3325_7634.tiff,200,174,glomeruli,90,96,290,270
54f2eec69_3325_7634.tiff,75,12,glomeruli,144,0,219,12
54f2eec69_3325_7981.tiff,217,194,glomeruli,4,81,221,275
54f2eec69_3800_2429.tiff,188,291,glomeruli,159,184,347,475
54f2eec69_3800_2776.tiff,70,263,glomeruli,0,212,70,475
54f2eec69_3800_5552.tiff,177,152,glomeruli,23,180,200,332
54f2eec69_3800_5552.tiff,84,200,glomeruli,263,27,347,227
54f2eec69_3800_5899.tiff,84,203,glomeruli,0,27,84,230
54f2eec69_3800_6940.tiff,147,30,glomeruli,79,0,226,30
54f2eec69_3800_7634.tiff,147,48,glomeruli,47,427,194,475
54f2eec69_3800_7981.tiff,152,125,glomeruli,195,350,347,475
54f2eec69_3800_7981.tiff,153,89,glomeruli,112,122,265,211
54f2eec69_3800_8328.tiff,23,93,glomeruli,0,382,23,475
54f2eec69_3800_8675.tiff,142,60,glomeruli,183,415,325,475
54f2eec69_4275_2429.tiff,114,40,glomeruli,233,0,347,40
54f2eec69_4275_2776.tiff,28,42,glomeruli,0,0,28,42
54f2eec69_4275_3470.tiff,148,212,glomeruli,199,203,347,415
54f2eec69_4275_3470.tiff,125,166,glomeruli,64,48,189,214
54f2eec69_4275_3817.tiff,27,133,glomeruli,0,222,27,355
54f2eec69_4275_4511.tiff,167,213,glomeruli,163,80,330,293
54f2eec69_4275_5899.tiff,180,72,glomeruli,38,403,218,475
54f2eec69_4275_5899.tiff,24,73,glomeruli,323,393,347,466
54f2eec69_4275_6246.tiff,160,111,glomeruli,0,364,160,475
54f2eec69_4275_7287.tiff,59,129,glomeruli,288,346,347,475
54f2eec69_4275_7634.tiff,124,136,glomeruli,0,339,124,475
54f2eec69_4275_7634.tiff,173,119,glomeruli,45,0,218,119
54f2eec69_4275_7981.tiff,147,48,glomeruli,194,427,341,475
54f2eec69_4275_7981.tiff,140,58,glomeruli,207,0,347,58
54f2eec69_4275_8328.tiff,57,5,glomeruli,100,470,157,475
54f2eec69_4275_8328.tiff,7,10,glomeruli,0,0,7,10
54f2eec69_4275_8675.tiff,201,196,glomeruli,140,173,341,369
54f2eec69_4275_8675.tiff,143,73,glomeruli,183,0,326,73
54f2eec69_4275_9022.tiff,96,125,glomeruli,251,250,347,375
54f2eec69_4275_9369.tiff,96,129,glomeruli,0,248,96,377
54f2eec69_4275_9716.tiff,90,12,glomeruli,20,463,110,475
54f2eec69_4750_10063.tiff,106,177,glomeruli,0,149,106,326
54f2eec69_4750_3470.tiff,184,186,glomeruli,99,289,283,475
54f2eec69_4750_4858.tiff,104,127,glomeruli,200,222,304,349
54f2eec69_4750_5205.tiff,210,190,glomeruli,37,194,247,384
54f2eec69_4750_5899.tiff,182,112,glomeruli,34,0,216,112
54f2eec69_4750_6246.tiff,53,10,glomeruli,5,0,58,10
54f2eec69_4750_6940.tiff,170,95,glomeruli,166,380,336,475
54f2eec69_4750_7287.tiff,44,26,glomeruli,303,0,347,26
54f2eec69_4750_7634.tiff,142,227,glomeruli,205,191,347,418
54f2eec69_4750_7634.tiff,102,29,glomeruli,0,0,102,29
54f2eec69_4750_7981.tiff,68,173,glomeruli,0,211,68,384
54f2eec69_4750_7981.tiff,169,87,glomeruli,171,0,340,87
54f2eec69_4750_8328.tiff,203,233,glomeruli,32,225,235,458
54f2eec69_4750_8328.tiff,140,131,glomeruli,74,0,214,131
54f2eec69_4750_9369.tiff,154,87,glomeruli,193,388,347,475
54f2eec69_4750_9369.tiff,40,127,glomeruli,307,14,347,141
54f2eec69_4750_9716.tiff,18,49,glomeruli,0,426,18,475
54f2eec69_4750_9716.tiff,49,143,glomeruli,298,186,347,329
54f2eec69_4750_9716.tiff,130,143,glomeruli,0,0,130,143
54f2eec69_475_4858.tiff,168,182,glomeruli,179,293,347,475
54f2eec69_475_5205.tiff,45,157,glomeruli,0,305,45,462
54f2eec69_5225_1735.tiff,36,177,glomeruli,311,73,347,250
54f2eec69_5225_2082.tiff,122,196,glomeruli,0,54,122,250
54f2eec69_5225_3470.tiff,182,65,glomeruli,165,410,347,475
54f2eec69_5225_3470.tiff,156,72,glomeruli,111,0,267,72
54f2eec69_5225_3817.tiff,22,47,glomeruli,0,410,22,457
54f2eec69_5225_3817.tiff,153,87,glomeruli,194,388,347,475
54f2eec69_5225_4164.tiff,34,62,glomeruli,0,413,34,475
54f2eec69_5225_6593.tiff,177,207,glomeruli,2,182,179,389
54f2eec69_5225_6940.tiff,190,131,glomeruli,151,0,341,131
54f2eec69_5225_7287.tiff,106,29,glomeruli,146,446,252,475
54f2eec69_5225_7287.tiff,214,236,glomeruli,71,158,285,394
54f2eec69_5225_7634.tiff,244,199,glomeruli,7,148,251,347
54f2eec69_5225_8675.tiff,229,191,glomeruli,116,117,345,308
54f2eec69_5225_9022.tiff,104,29,glomeruli,100,446,204,475
54f2eec69_5225_9022.tiff,112,154,glomeruli,197,236,309,390
54f2eec69_5225_9369.tiff,225,185,glomeruli,108,290,333,475
54f2eec69_5225_9369.tiff,167,140,glomeruli,180,0,347,140
54f2eec69_5225_9716.tiff,19,70,glomeruli,0,0,19,70
54f2eec69_5700_2082.tiff,220,125,glomeruli,127,147,347,272
54f2eec69_5700_2429.tiff,160,70,glomeruli,106,405,266,475
54f2eec69_5700_2429.tiff,34,82,glomeruli,0,160,34,242
54f2eec69_5700_2429.tiff,229,270,glomeruli,39,79,268,349
54f2eec69_5700_3470.tiff,121,215,glomeruli,226,166,347,381
54f2eec69_5700_3470.tiff,177,98,glomeruli,159,0,336,98
54f2eec69_5700_3817.tiff,174,188,glomeruli,173,210,347,398
54f2eec69_5700_3817.tiff,104,216,glomeruli,0,166,104,382
54f2eec69_5700_3817.tiff,164,123,glomeruli,183,0,347,123
54f2eec69_5700_4164.tiff,43,93,glomeruli,0,0,43,93
54f2eec69_5700_5899.tiff,117,111,glomeruli,150,61,267,172
54f2eec69_5700_7287.tiff,167,134,glomeruli,122,0,289,134
54f2eec69_5700_7981.tiff,4,7,glomeruli,343,468,347,475
54f2eec69_5700_7981.tiff,192,99,glomeruli,141,376,333,475
54f2eec69_5700_7981.tiff,9,67,glomeruli,338,188,347,255
54f2eec69_5700_8328.tiff,113,58,glomeruli,0,417,113,475
54f2eec69_5700_8328.tiff,139,137,glomeruli,0,159,139,296
54f2eec69_5700_8675.tiff,9,99,glomeruli,338,265,347,364
54f2eec69_5700_9022.tiff,169,238,glomeruli,0,206,169,444
54f2eec69_5700_9022.tiff,168,130,glomeruli,58,0,226,130
54f2eec69_5700_9369.tiff,78,159,glomeruli,269,39,347,198
54f2eec69_5700_9369.tiff,148,38,glomeruli,146,0,294,38
54f2eec69_5700_9716.tiff,232,107,glomeruli,114,368,346,475
54f2eec69_5700_9716.tiff,103,163,glomeruli,0,37,103,200
54f2eec69_6175_10063.tiff,7,35,glomeruli,0,27,7,62
54f2eec69_6175_10063.tiff,2,15,glomeruli,0,4,2,19
54f2eec69_6175_2082.tiff,109,194,glomeruli,238,244,347,438
